,Ad No,Name,Price,priceNotes,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Last Updated,URL, ABS, AM/FM Radio, Air Bags, Air Conditioning,AM/FM Radio,Air Bags,Air Conditioning,Alloy Rims,CD Player,Cassette Player,Climate Control,Cruise Control,DVD Player,Front Camera,Front Speakers,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear Speakers,Steering Switches,Sun Roof,USB and Auxillary Cable,AgeScore,MileageScore,PriceScore,CarValueScore
377,7411479,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7600000.0,,2022,"
                      ",250,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-04,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7411479,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.99875,-252.33333333333334,-83.46152777777779
378,7412097,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6800000.0,,2021,"
                      ",21000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-04,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7412097,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.895,-225.66666666666666,-74.62388888888889
379,7412492,Toyota Corolla Altis Grande CVT-i 1.8 2015,3875000.0,,2015,"
                      ",151000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-04,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7412492,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.245,-128.16666666666666,-42.440555555555555
380,6839062,Toyota Corolla Altis Grande CVT-i 1.8 2018,5600000.0,,2018,"
                      ",37000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-04,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-6839062,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.815,-185.66666666666666,-61.36722222222222
381,7197834,Toyota Corolla Altis Grande 1.8 2022,7300000.0,,2022,"
                      ",11747,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7197834,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.941265,-242.33333333333334,-80.14735611111111
382,7415219,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7500000.0,,2022,"
                      ",13000,,Petrol,1800 cc,Automatic,Silver,Local,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7415219,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.935,-249.0,-82.37166666666667
383,7415694,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2015,3600000.0,,2015,"
                      ",80000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7415694,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.6,-119.0,-39.266666666666666
384,7416461,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,7000000.0,,2021,"
                      ",25000,,Petrol,1800 cc,Automatic,White,Imported,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7416461,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.875,-232.33333333333334,-76.85277777777777
385,7416856,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,6900000.0,,2022,"
                      ",9500,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7416856,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9525,-229.0,-75.69916666666667
386,7416946,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6850000.0,,2021,"
                      ",28000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-05,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7416946,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.86,-227.33333333333334,-75.19111111111111
387,7112990,Toyota Corolla Altis Grande CVT-i 1.8 2015,4000000.0,,2015,"
                      ",94300,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7112990,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.5285,-132.33333333333334,-43.734944444444444
388,7417582,Toyota Mark II Grande 2.0 2004,2600000.0,,2004,"
                      ",79000,,Petrol,2000 cc,Automatic,White,Imported,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-mark-ii-2004-for-sale-in-karachi-7417582,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.050000000000000044,0.605,-85.66666666666667,-28.337222222222223
389,7418353,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6450000.0,,2021,"
                      ",20000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7418353,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9,-214.0,-70.73333333333333
390,7418878,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,7500000.0,,2021,"
                      ",5500,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7418878,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.9,0.9725,-249.0,-82.37583333333333
391,7421453,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7370000.0,,2022,"
                      ",8500,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-07,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7421453,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9575,-244.66666666666666,-80.91972222222222
392,7419147,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,6900000.0,,2021,"
                      ",28000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7419147,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.86,-229.0,-75.74666666666667
393,7425223,Toyota Corolla Altis Grande CVT-i 1.8 2018,6000000.0,,2018,"
                      ",69850,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-05-07,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7425223,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.6507499999999999,-199.0,-65.86641666666667
394,7397249,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7250000.0,,2022,"
                      ",5000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-06,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7397249,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.975,-240.66666666666666,-79.58055555555555
395,7422291,Toyota Corolla Altis Grande CVT-i 1.8 2021,6900000.0,,2021,"
                      ",3164,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-07,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7422291,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.98418,-229.0,-75.70527333333334
396,7426954,Toyota Camry 2005,2450000.0,,2005,"
                      ",75000,,Petrol,2400 cc,Automatic,Grey,Imported,None,2023-05-08,https://www.pakwheels.com/used-cars/toyota-camry-2005-for-sale-in-karachi-7426954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.09999999999999998,0.625,-80.66666666666667,-26.647222222222226
397,7078190,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,7000000.0,,2021,"
                      ",9000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7078190,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.955,-232.33333333333334,-76.82611111111112
398,7390679,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7300000.0,,2022,"
                      ",16300,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-04-29,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7390679,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9185,-242.33333333333334,-80.15494444444444
399,7390139,Toyota Corolla Altis Grande CVT-i 1.8 2020,6250000.0,,2020,"
                      ",49000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-04-29,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7390139,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.755,-207.33333333333334,-68.57611111111112
400,6207722,Toyota Corolla Altis Grande CVT-i 1.8 2019,5560000.0,,2019,"
                      ",44000,,Petrol,1800 cc,Automatic,Grey,Local,Sedan,2023-04-30,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-6207722,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.78,-184.33333333333334,-60.91777777777778
401,7391663,Toyota Corolla Altis Grande CVT-i 1.8 2014,3600000.0,,2014,"
                      ",74000,,Petrol,1798 cc,Automatic,Attitude Black,Local,Sedan,2023-04-30,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7391663,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.63,-119.0,-39.27333333333333
402,7396714,Toyota Corolla Altis CVT-i 1.8 2019,5800000.0,,2019,"
                      ",40000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-04-30,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7396714,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.8,-192.33333333333334,-63.57777777777778
403,7231927,Toyota Aqua S 2018,5500000.0,,2018,"
                      ",100000,,Hybrid,1500 cc,Automatic,White,Imported,Hatchback,2023-04-29,https://www.pakwheels.com/used-cars/toyota-aqua-2018-for-sale-in-karachi-7231927,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.75,0.5,-182.33333333333334,-60.361111111111114
404,7374725,Toyota Corolla Altis Grande CVT-i 1.8 2020,6150000.0,,2020,"
                      ",49000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-04-30,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7374725,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.755,-204.0,-67.465
405,7399072,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6700000.0,,2021,"
                      ",15000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7399072,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.925,-222.33333333333334,-73.50277777777778
406,7389031,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7400000.0,,2022,"
                      ",4500,,Petrol,1798 cc,Automatic,Silver Metallic,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7389031,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9775,-245.66666666666666,-81.24638888888889
407,7401133,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6600000.0,,2021,"
                      ",8000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7401133,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.96,-219.0,-72.38
408,7401094,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,7500000.0,,2022,"
                      ",22000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7401094,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.89,-249.0,-82.38666666666667
409,7400300,Toyota Corolla Altis Grande CVT-i 1.8 2018,5100000.0,,2018,"
                      ",46000,,Petrol,1798 cc,Automatic,Phantom Brown,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7400300,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.77,-169.0,-55.82666666666666
410,7401125,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7400000.0,,2022,"
                      ",25000,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7401125,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.875,-245.66666666666666,-81.28055555555555
411,7402709,Toyota Corolla Altis Grande CVT-i 1.8 2016,4200000.0,,2016,"
                      ",87000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-02,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7402709,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.565,-139.0,-45.928333333333335
412,7349129,Toyota Corolla Altis Grande CVT-i 1.8 2015,3200000.0,,2015,"
                      ",75000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-7349129,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.6,0.625,-105.66666666666667,-34.81388888888889
413,7401865,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6550000.0,,2021,"
                      ",20000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-01,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7401865,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.9,-217.33333333333334,-71.84444444444445
414,7388340,Toyota Corolla Altis Grande CVT-i 1.8 2020,5900000.0,,2020,"
                      ",51000,,Petrol,1800 cc,Automatic,Black,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7388340,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.745,-195.66666666666666,-64.69055555555555
415,7401837,Toyota Corolla Altis Grande CVT-i 1.8 2019,5700000.0,,2019,"
                      ",70000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-02,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7401837,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.65,-189.0,-62.51666666666667
416,7375638,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,7250000.0,,2022,"
                      ",16500,,Petrol,1799 cc,Automatic,Super White,Local,Sedan,2023-05-02,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-7375638,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.95,0.9175,-240.66666666666666,-79.59972222222221
417,7385256,Toyota Corolla Altis Grande CVT-i 1.8 2018,5625000.0,,2018,"
                      ",144,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7385256,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.99928,-186.5,-61.583573333333334
418,7385481,Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,6950000.0,,2021,"
                      ",22000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-7385481,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.9,0.89,-230.66666666666666,-76.29222222222222
419,7387080,Toyota Corolla Altis Grande CVT-i 1.8 2020,5800000.0,,2020,"
                      ",40000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7387080,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.8,-192.33333333333334,-63.56111111111111
420,7386547,Toyota Corolla Altis Grande CVT-i 1.8 2018,4800000.0,,2018,"
                      ",123000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-7386547,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.75,0.385,-159.0,-52.62166666666667
421,7385331,Toyota Corolla Altis Grande CVT-i 1.8 2014,3900000.0,,2014,"
                      ",100000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-7385331,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.55,0.5,-129.0,-42.65
422,7388250,Toyota Corolla Altis Grande CVT-i 1.8 2019,5540000.0,,2019,"
                      ",37000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-04-28,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7388250,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.815,-183.66666666666666,-60.68388888888888
423,7405787,Toyota Corolla Altis Grande CVT-i 1.8 2019,5600000.0,,2019,"
                      ",45800,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-02,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-7405787,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.8,0.771,-185.66666666666666,-61.36522222222222
424,7404645,Toyota Corolla Altis Grande CVT-i 1.8 2016,4400000.0,,2016,"
                      ",70000,,Petrol,1798 cc,Automatic,Super white,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-7404645,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.65,0.65,-145.66666666666666,-48.12222222222221
425,7406076,Toyota Corolla Altis Grande CVT-i 1.8 2020,6900000.0,,2020,"
                      ",25000,,Petrol,1800 cc,Automatic,White,Local,Sedan,2023-05-03,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-7406076,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.85,0.875,-229.0,-75.75833333333334
